pixel,row,col,x_um,y_um,OFF_start_s,OFF_end_s,OFF_first_frame,OFF_last_frame,POS_time_requested_s,NEG_time_requested_s,POS_time_actual_s,NEG_time_actual_s,POS_frame,NEG_frame,dV_pos_d1_V,dV_neg_d1_V,deltaNu_pos_d1_MHz,deltaNu_neg_d1_MHz,dV_pos_d2_V,dV_neg_d2_V,deltaNu_pos_d2_MHz,deltaNu_neg_d2_MHz,dV_pos_d3_V,dV_neg_d3_V,deltaNu_pos_d3_MHz,deltaNu_neg_d3_MHz,dV_pos_d4_V,dV_neg_d4_V,deltaNu_pos_d4_MHz,deltaNu_neg_d4_MHz,Bx_pos_nT,Bx_neg_nT,Bx_odd_nT,Bx_even_nT,By_pos_nT,By_neg_nT,By_odd_nT,By_even_nT,Bz_pos_nT,Bz_neg_nT,Bz_odd_nT,Bz_even_nT
189,3,24,60.0,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0001528224425280016,-0.0001776100571927971,-0.025478900054649478,0.029611546714329504,0.000507854394723456,-0.0011258741886684322,-0.0740582420304328,0.16418143473116406,-0.00044800158917447565,0.00038349003287794066,0.1686662251498862,-0.14437854193177305,0.00010213796884018549,-7.625098471723524e-05,-0.052921227378309774,0.039508282236891026,2201.723066150832,-4332.670148107931,3267.1966071293814,-1065.4735409785494,-2406.339535187765,1879.2339344216593,-2142.786734804712,-263.5528003830527,-3890.7475205242113,4713.992550120686,-4302.3700353224485,411.6225147982375
182,3,25,66.66666666666669,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,9.593049198476549e-06,-1.39731911837644e-05,-0.0015993746579631733,0.0023296417445389846,0.0006110738562903387,-0.0013401375099582665,-0.0891102962144548,0.19542654173662294,-0.0004173141049246979,0.0003782579909099874,0.15711282388339912,-0.14240875256074298,8.059743182153227e-05,-5.611013652832653e-05,-0.041760327368650096,0.02907260960015563,1993.8278419050268,-4407.839538522468,3200.833690213747,-1207.0058483087205,-2394.869645887849,2030.0449192389265,-2212.4572825633877,-182.41236332446124,-4176.441235892365,5452.023879913647,-4814.232557903006,637.7913220106411
127,3,26,73.33333333333334,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-9.535532762322873e-05,0.0001284478988444898,0.01589785388847869,-0.0214151215145565,0.0004958916014751348,-0.0009604014295522557,-0.07231375887354957,0.14005124747396336,-0.0003465409423577751,0.00031345520883420945,0.13046773498074976,-0.1180114269796602,7.464221184025024e-05,-5.753916727688097e-05,-0.03867472116073339,0.0298130400398208,1223.6254038842312,-2625.3528837658578,1924.4891438250445,-700.8637399408133,-1938.0859055587773,1664.2048489284737,-1801.1453772436255,-136.94052831515182,-3769.610583888786,4621.4750791362385,-4195.542831512512,425.9322476237262
120,3,27,80.0,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.0001430069178469807,0.00018236849801636895,0.02384243378572531,-0.030404884630895888,0.0005457472096976594,-0.0010463221288899423,-0.07958398974814641,0.15258069688522502,-0.0003133321660890006,0.0002785080098297589,0.11796510313646871,-0.10485430370582527,5.17503452561715e-05,-3.823219995005069e-05,-0.026813650391786202,0.019809430025923763,1206.3379220366733,-2703.4315876785754,1954.8847548576243,-748.5468328209511,-1911.986990100773,1568.2268173944035,-1740.1069037475881,-171.88008635318477,-3660.074006244172,4629.6067726551955,-4144.840389449684,484.76638320551183
65,3,28,86.66666666666669,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.0001039519507074198,0.00018422720704439047,0.01733110215192968,-0.030714772764943724,0.0004177598533622972,-0.000754277228754512,-0.060920139024789224,0.10999303372291126,-0.00022877308195159496,0.0002460360599841359,0.08612981087808937,-0.09262907652792644,6.044072313596911e-05,-3.712908715726498e-05,-0.03131643685800048,0.019237868993392575,949.7223458570337,-1741.6003848924634,1345.6613653747486,-395.9390195177148,-1124.8448480973464,1426.6220736408748,-1275.7334608691106,150.8886127717642,-2888.7418554883625,3784.2768937464953,-3336.509374617429,447.7675191290664
58,3,29,93.33333333333334,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00015525192248489166,0.0001935720604132794,0.02588394839691134,-0.03227276765805407,0.0005284047644723517,-0.0009148950778844536,-0.07705501487022944,0.13341525014726657,-0.0002465431292529726,0.00021626591642598603,0.09281998089418503,-0.0814210409819458,4.9268223281202436e-05,-3.24192821748086e-05,-0.025527576829626666,0.01679755553098108,1112.3312701764887,-2237.330653607596,1674.8309618920425,-562.4996917155537,-1377.0660528329352,1159.42701676115,-1268.2465347970426,-108.81951803589254,-3284.3739667888117,3986.8786310791356,-3635.626298933974,351.252332145162
3,3,30,100.0,-80.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00017023529409728396,0.000266042946587671,0.028382009686069614,-0.044355276189946384,0.0005373184390891876,-0.0009827190040093438,-0.07835485805168622,0.1433057242449584,-0.00018474047087588578,0.0002809912649136106,0.06955215920654464,-0.1057892139186424,6.440575579668461e-05,-3.939326455753492e-05,-0.03337085792572776,0.02041101790544899,1096.286723220498,-2174.0556937555475,1635.1712084880228,-538.8844852675247,-670.4241916596065,1630.7370481986213,-1150.580619929114,480.1564282695074,-3136.9749196043076,4722.959386621058,-3929.967153112683,792.9922335083752
934,4,0,-100.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00046236496468976627,-0.0005806829766029667,-0.0770865229558384,0.09681276702269981,-4.404479142301218e-05,7.019948480856166e-06,0.006422864225013887,-0.0010236891696477493,0.00011895994615877368,-6.583544090852946e-05,-0.0447867274301562,0.02478610694123115,-2.9794568234725752e-05,-9.066561409585803e-07,0.015437600121612362,0.00046977002122184324,1638.027779965475,-2209.4486706493612,1923.7382253074181,-285.7104453419431,811.7283569896348,-764.9638474267781,788.3461022082065,23.382254781428344,2154.3391070675198,-1865.1805901732905,2009.7598486204051,144.57925844711463
925,4,1,-93.33333333333333,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00045587661527135207,-0.00045246691412269274,-0.07600477080205295,0.07543629778627194,-4.377329705188715e-05,-7.84016498747293e-06,0.006383273357915797,0.0011432978472441253,0.0001349210294992981,-3.708644546808943e-05,-0.05079584824892309,0.013962519134934648,-2.9365069035422582e-05,2.7348101876274882e-05,0.015215061676377662,-0.014170000972156543,1616.6097600908497,-1758.4627564409632,1687.5362582659063,-70.92649817505674,952.1389642429905,-153.97349668889598,553.0562304659433,399.0827337770472,2216.8639239426907,-1562.9848868360689,1889.92440538938,326.9395185533109
872,4,2,-86.66666666666667,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005172307479798022,-0.00040810079466749945,-0.08623386928627505,0.06803947893746713,-7.381684641442957e-05,3.586069109586732e-05,0.010764396123144587,-0.005229411752954292,0.0001303424609049412,-6.422671884692469e-05,-0.049072082306880316,0.024180445970371185,-2.8252378942733942e-05,3.875039592680079e-06,0.014638538312290554,-0.0020077925350664625,1752.1854717538044,-1453.179000911408,1602.6822363326062,149.50323542119827,932.929577242767,-626.7203601626622,779.8249687027146,153.10460854005237,2413.3860403595086,-1510.2759348041054,1961.830987581807,451.5550527777016
863,4,3,-80.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0004591090116070414,-0.00046078659640575066,-0.07654368316212044,0.07682337385880382,-3.904556828869647e-05,-3.1922942015426427e-06,0.005693848820811475,0.0004655186586283824,0.00013393246772356058,-6.26146326557706e-05,-0.05042366880342523,0.02357351845259329,-2.0195444898545866e-05,1.8724231329082103e-05,0.010463961087324584,-0.009701674263768586,1645.8925283880515,-1780.3883502355839,1713.1404393118178,-67.2479109237662,1053.0544317853485,-474.566118850364,763.8102753178562,289.24415646749225,2139.1370475183126,-1662.6988319510633,1900.917939734688,238.21910778362462
810,4,4,-73.33333333333333,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005186346815324911,-0.0004940162250643065,-0.0864679362340388,0.08236349200793841,-6.0034952148481724e-05,4.034356756524715e-05,0.008754641217427596,-0.005883130523553186,0.00010561294385992368,-6.1029154736658384e-05,-0.03976177093622477,0.0229766085707156,-1.3995927517354663e-05,2.0268692942229994e-05,0.007251775915724423,-0.010501913441565048,1801.4249598965607,-1764.018704193801,1782.721832045181,18.703127851379804,891.6704387644814,-435.32768191096085,663.4990603377212,228.1713784267603,2147.2204535611518,-1852.9739748638956,2000.0972142125238,147.1232393486281
801,4,5,-66.66666666666666,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005849775901552526,-0.0006781396013858229,-0.09752877461727798,0.11306095388210623,-5.054650485941298e-05,1.632124143347385e-05,0.007370981386720608,-0.0023800570810764074,0.00016604844108740406,-0.00012551351667586496,-0.06251487589997896,0.04725405350015567,-1.7284525246240516e-05,2.572914168028415e-05,0.008955712562814744,-0.01333116149236899,2095.215968082748,-2556.562508441686,2325.889238262217,-230.673270179469,1399.7607601236755,-997.9402694520885,1198.850514787882,200.9102453357935,2638.8195473750066,-2655.590876909119,2647.205212142063,-8.385664767056141
748,4,6,-60.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0004917350620957799,-0.0004994591141274183,-0.0819831714063173,0.08327094266867602,-5.070132922843214e-05,4.330334081875438e-05,0.007393558764630813,-0.006314741643277373,0.00010180597998966386,-7.392723914887383e-05,-0.03832850319612161,0.027832553866538472,-8.571820667306084e-06,3.146800313653289e-05,0.0044413578587057445,-0.016304664837574204,1729.4680587094433,-1775.2331219342548,1752.350590321849,-22.882531612405728,916.9540897631084,-417.026472029076,666.9902808960921,249.9638088670162,1994.3411535220018,-2026.918821873387,2010.6299876976946,-16.288834175692614
739,4,7,-53.33333333333333,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005590887693185989,-0.0007032276694436856,-0.09321253239710167,0.11724369280471836,-3.549798571880526e-05,3.78974107894202e-05,0.005176519973579559,-0.005526417905860428,0.00019911425943290863,-0.00017994401921513537,-0.07496368611983757,0.06774636338956239,-2.6666649537330255e-05,3.387881387846751e-05,0.013816916858713897,-0.017553789574327315,2049.0890071268923,-2588.676059075128,2318.8825331010103,-269.79352597411776,1573.605097436569,-1371.1509183348355,1472.3780078857021,101.22708955086671,2781.119454024457,-3117.066326432575,2949.092890228516,-167.973436204059
686,4,8,-46.666666666666664,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00029508645078010293,-0.000331793911910048,-0.04919747428804429,0.05531742445975047,-2.0020144632070505e-05,1.1653895311777668e-05,0.0029194523707006706,-0.0016994378872450756,8.185072541642086e-05,-7.418252617830139e-05,-0.030815633728457543,0.027928665801459546,-3.328325222909755e-05,3.763695856070973e-05,0.017245208408850795,-0.0195010147982861,1070.513652498325,-1236.5760397632378,1153.5448461307815,-83.0311936324564,407.08032000076946,-306.16792207083864,356.624121035804,50.45619896496541,1496.3371780678528,-1565.924933521938,1531.1310557948955,-34.79387772704263
677,4,9,-40.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005268876233785397,-0.0007361176349784025,-0.08784388519136409,0.12272718155674751,-4.110069399466942e-06,1.9285360235030664e-05,0.0005993539044066875,-0.002812301893552995,0.00018579576432243154,-0.00019951475495310898,-0.0699494621767914,0.07511446698582983,-2.5587159734273037e-05,4.138973507485286e-05,0.013257595717233733,-0.021445458587996662,2027.117983367976,-2777.4439235634654,2402.280953465721,-375.16297009774473,1474.265472518019,-1471.2968160604557,1472.7811442892373,1.4843282287815782,2547.2271801368074,-3319.476782582643,2933.351981359725,-386.12480122291777
624,4,10,-33.33333333333333,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00019468788192397209,-0.0002438290224436221,-0.0324587999205901,0.040651720980873725,7.182394622634887e-06,-1.3091702927440993e-06,-0.001047377998197337,0.00019091072442503976,4.9913273631079046e-05,-6.085332915047838e-05,-0.018791637466600085,0.02291041273877582,-2.8360215069506356e-05,4.376935859019345e-05,0.01469441195310525,-0.02267842413998603,771.5865978853095,-939.4576071345036,855.5221025099065,-83.93550462459706,167.8268815499484,-96.93362583642917,132.3802536931888,35.44662785675962,967.8853973933017,-1284.29845186237,1126.0919246278359,-158.20652723453418
615,4,11,-26.666666666666657,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00045675680307903844,-0.0007237680489808807,-0.07615151768562833,0.12066823090694682,4.007664625777898e-06,-2.3661850407638334e-06,-0.0005844206526838888,0.0003450506803886165,0.00016182075003282897,-0.00020507895489676648,-0.060923210360155584,0.07720930910950458,-3.668511525476442e-05,4.389413799752595e-05,0.01900783173821104,-0.02274307668264533,1779.868107898997,-2801.7542708025135,2290.8111893507553,-510.9430814517582,1119.5522392578441,-1495.3505836583274,1307.4514114580857,-187.89917220024165,2305.578896946278,-3285.6757196779026,2795.6273083120905,-490.0484113658124
562,4,12,-20.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003154814937983343,-0.00037417042453668337,-0.0525977815601688,0.06238253159989319,2.2279920624500917e-05,-4.786200273606944e-05,-0.0032489858730603447,0.006979511882769489,7.531513599594255e-05,-9.536356640815546e-05,-0.02835507728553765,0.035903026131074434,-1.89777705183877e-05,2.3621540933042502e-05,0.00983304171936728,-0.012239140379809062,1288.9281795278653,-1599.8802205384757,1444.4042000331706,-155.4760205053052,541.4587360991768,-690.4105386867975,615.9346373929872,-74.47590129381035,1308.601060253788,-1542.7297161488507,1425.6653882013193,-117.0643279475313
553,4,13,-13.333333333333329,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005066030343485154,-0.0006128235196652263,-0.08446199305565286,0.10217131038085496,-8.280430434185045e-07,-4.55780873379769e-05,0.00012074998810337453,0.006646458233758391,0.0001323362292785756,-0.00016327147522269213,-0.049822707736633366,0.06146938775643437,-3.240461121540344e-05,3.109288714018048e-05,0.016789953997610536,-0.016110304217702584,1950.931418083707,-2514.86806932101,2232.8997437023586,-281.9683256186514,929.5959826968548,-1265.8484426197906,1097.7222126583226,-168.1262299614679,2259.8620591844538,-2581.1517741935713,2420.5069166890125,-160.6448575045588
500,4,14,-6.666666666666657,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0013399392981087999,-0.0002538572201744936,-0.22339768224523562,0.04232364457721542,0.0002251114928390173,-0.00041657988918148065,-0.03282704963020377,0.06074806987702151,0.00015852396168342792,-0.00019541868693234685,-0.059682016446008464,0.07357235564579605,-5.518568308006861e-06,1.941812805770945e-06,0.0028593618176188016,-0.0010061206247513159,5890.923273175554,-2369.842708380493,4130.382990778024,1760.5402823975303,1836.7595330834138,-1921.2866714327727,1879.0231022580933,-42.263569174679446,3841.1971491020436,-737.3512308533789,2289.274189977711,1551.9229591243325
491,4,15,0.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.001252119524385825,-6.725987763059857e-05,-0.20875617278827466,0.011213717510921034,0.0003691319648460213,-0.0007000983235077676,-0.053828941282711415,0.10209235486811437,0.00012700685026611303,-0.0001530959679605304,-0.04781627235304142,0.05763845402680943,-4.598156236296762e-06,1.5604151377148502e-05,0.0023824643711371075,-0.00808505252701618,6023.337477482964,-2578.4663335287455,4300.901905505854,1722.435571977109,1608.674143463625,-1458.1321564222667,1533.4031499429457,75.2709935206791,3109.415862797878,517.6851537921154,1295.8653545028815,1813.5505082949967
438,4,16,6.666666666666671,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0028756924994808785,-0.0003343388353816967,-0.47944189721187913,0.05574171980347257,0.0005207930706551485,-0.001096301391843639,-0.07594503400005709,0.15986895980228225,0.0001796150026565694,-0.00020385016848348505,-0.06762249333578113,0.07674668850535549,8.905668871402394e-06,4.5222241085645715e-06,-0.004614336202797016,-0.0023431212997732966,12745.323059953744,-4911.9379033254245,8828.630481639584,3916.6925783141596,2815.730575695387,-2280.3946650974763,2548.0626203964316,267.66795529895535,7159.928124566086,553.8379249662335,3303.045099799926,3856.88302476616
429,4,17,13.333333333333343,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0027699325739578926,-0.00034144544454141877,-0.4618093654474847,0.05692654960669233,0.0006630505242410926,-0.0013621448213851797,-0.0966898321897779,0.19863577417219327,7.33729196841769e-05,-9.36196579141897e-05,-0.027623860473709627,0.03524646939156368,2.119824004999342e-05,-4.781253469788478e-06,-0.010983544067348982,0.002477333404034326,12793.721673548149,-5797.205782002239,9295.463727775194,3498.257945772955,2069.4387232159174,-1554.854992394217,1812.1468578050672,257.29186541085016,5908.416242760974,1793.8502430616354,2057.282999849669,3851.1332429113045
376,4,18,20.0,-73.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00373838378167977,-0.0008773991922060711,-0.6232717208527067,0.14628195935392502,0.0006748253895999047,-0.0015323248783632383,-0.09840691062343705,0.223452406615232,1.1934396096068823e-05,-1.67408815369388e-05,-0.004493130354016501,0.00630270374647538,5.3191667889633836e-05,-4.803596944450441e-05,-0.02756044968373525,0.02488910333910985,16534.562919221033,-8402.84265854017,12468.7027888806,4065.860130340431,2234.233504328757,-1642.9830879784784,1938.6082961536176,295.6252081751394,7838.040529013017,1521.860818239376,3158.08985538682,4679.9506736261965
